Date,Ticker,Adj_Close
2017-03-29,AAPL,33.29970169067383
2017-03-30,AAPL,33.25579833984375
2017-03-31,AAPL,33.19342803955078
2017-04-03,AAPL,33.20267105102539
2017-04-04,AAPL,33.44990158081055
2017-04-05,AAPL,33.2765998840332
2017-04-06,AAPL,33.19342803955078
2017-04-07,AAPL,33.119483947753906
2017-04-10,AAPL,33.080204010009766
2017-04-11,AAPL,32.72438049316406
2017-04-12,AAPL,32.76365280151367
2017-04-13,AAPL,32.590362548828125
2017-04-17,AAPL,32.770591735839844
2017-04-18,AAPL,32.62502670288086
2017-04-19,AAPL,32.5048828125
2017-04-20,AAPL,32.91154098510742
2017-04-21,AAPL,32.87225341796875
2017-04-24,AAPL,33.18879318237305
2017-04-25,AAPL,33.39443588256836
2017-04-26,AAPL,33.19804382324219
2017-04-27,AAPL,33.223453521728516
2017-04-28,AAPL,33.19110870361328
2017-05-01,AAPL,33.86809539794922
2017-05-02,AAPL,34.082984924316406
2017-05-03,AAPL,33.9790153503418
2017-05-04,AAPL,33.85655212402344
2017-05-05,AAPL,34.41801071166992
2017-05-08,AAPL,35.353790283203125
2017-05-09,AAPL,35.58021545410156
2017-05-10,AAPL,35.411556243896484
2017-05-11,AAPL,35.717803955078125
2017-05-12,AAPL,36.21662902832031
2017-05-15,AAPL,36.123817443847656
2017-05-16,AAPL,36.07046127319336
2017-05-17,AAPL,34.859375
2017-05-18,AAPL,35.39067840576172
2017-05-19,AAPL,35.51131820678711
2017-05-22,AAPL,35.727081298828125
2017-05-23,AAPL,35.68299865722656
2017-05-24,AAPL,35.57627487182617
2017-05-25,AAPL,35.699249267578125
2017-05-26,AAPL,35.638919830322266
2017-05-30,AAPL,35.65284729003906
2017-05-31,AAPL,35.44171905517578
2017-06-01,AAPL,35.539146423339844
2017-06-02,AAPL,36.06582260131836
2017-06-05,AAPL,35.71316146850586
2017-06-06,AAPL,35.833805084228516
2017-06-07,AAPL,36.04725646972656
2017-06-08,AAPL,35.95909118652344
2017-06-09,AAPL,34.56472396850586
2017-06-12,AAPL,33.73876953125
2017-06-13,AAPL,34.01021194458008
2017-06-14,AAPL,33.678443908691406
2017-06-15,AAPL,33.47661209106445
2017-06-16,AAPL,33.0079460144043
2017-06-19,AAPL,33.952213287353516
2017-06-20,AAPL,33.64365005493164
2017-06-21,AAPL,33.843170166015625
2017-06-22,AAPL,33.78749465942383
2017-06-23,AAPL,33.938297271728516
2017-06-26,AAPL,33.83159255981445
2017-06-27,AAPL,33.346675872802734
2017-06-28,AAPL,33.833892822265625
2017-06-29,AAPL,33.33506393432617
2017-06-30,AAPL,33.41394805908203
2017-07-03,AAPL,33.293304443359375
2017-07-05,AAPL,33.4301872253418
2017-07-06,AAPL,33.11467361450195
2017-07-07,AAPL,33.45107650756836
2017-07-10,AAPL,33.655242919921875
2017-07-11,AAPL,33.764286041259766
2017-07-12,AAPL,33.8129997253418
2017-07-13,AAPL,34.28398513793945
2017-07-14,AAPL,34.578643798828125
2017-07-17,AAPL,34.69927978515625
2017-07-18,AAPL,34.81993103027344
2017-07-19,AAPL,35.038028717041016
2017-07-20,AAPL,34.8802490234375
2017-07-21,AAPL,34.8640022277832
2017-07-24,AAPL,35.2862663269043
2017-07-25,AAPL,35.43708419799805
2017-07-26,AAPL,35.6041259765625
2017-07-27,AAPL,34.93129348754883
2017-07-28,AAPL,34.68537139892578
2017-07-31,AAPL,34.50670623779297
2017-08-01,AAPL,34.8129768371582
2017-08-02,AAPL,36.45791244506836
2017-08-03,AAPL,36.09367752075195
2017-08-04,AAPL,36.28390884399414
2017-08-07,AAPL,36.84537124633789
2017-08-08,AAPL,37.14002227783203
2017-08-09,AAPL,37.367393493652344
2017-08-10,AAPL,36.177181243896484
2017-08-11,AAPL,36.68027877807617
2017-08-14,AAPL,37.232303619384766
2017-08-15,AAPL,37.63991928100586
2017-08-16,AAPL,37.48849868774414
2017-08-17,AAPL,36.768795013427734
2017-08-18,AAPL,36.68492889404297
2017-08-21,AAPL,36.61738967895508
2017-08-22,AAPL,37.21599197387695
2017-08-23,AAPL,37.2625732421875
2017-08-24,AAPL,37.09722137451172
2017-08-25,AAPL,37.23463439941406
2017-08-28,AAPL,37.60963439941406
2017-08-29,AAPL,37.945037841796875
2017-08-30,AAPL,38.04751968383789
2017-08-31,AAPL,38.19892501831055
2017-09-01,AAPL,38.2105712890625
2017-09-05,AAPL,37.751712799072266
2017-09-06,AAPL,37.71211624145508
2017-09-07,AAPL,37.56072998046875
2017-09-08,AAPL,36.94813537597656
2017-09-11,AAPL,37.616615295410156
2017-09-12,AAPL,37.46755599975586
2017-09-13,AAPL,37.185726165771484
2017-09-14,AAPL,36.866607666015625
2017-09-15,AAPL,37.239288330078125
2017-09-18,AAPL,36.957454681396484
2017-09-19,AAPL,36.971439361572266
2017-09-20,AAPL,36.35187530517578
2017-09-21,AAPL,35.727638244628906
2017-09-22,AAPL,35.37825393676758
2017-09-25,AAPL,35.06614303588867
2017-09-26,AAPL,35.669395446777344
2017-09-27,AAPL,35.92329025268555
2017-09-28,AAPL,35.7020149230957
2017-09-29,AAPL,35.89766311645508
2017-10-02,AAPL,35.825462341308594
2017-10-03,AAPL,35.98151779174805
2017-10-04,AAPL,35.74859619140625
2017-10-05,AAPL,36.193477630615234
2017-10-06,AAPL,36.172508239746094
2017-10-09,AAPL,36.29829025268555
2017-10-10,AAPL,36.312259674072266
2017-10-11,AAPL,36.46367263793945
2017-10-12,AAPL,36.33555603027344
2017-10-13,AAPL,36.56614685058594
2017-10-16,AAPL,37.239288330078125
2017-10-17,AAPL,37.3767204284668
2017-10-18,AAPL,37.21133804321289
2017-10-19,AAPL,36.33089828491211
2017-10-20,AAPL,36.39379119873047
2017-10-23,AAPL,36.375152587890625
2017-10-24,AAPL,36.59177017211914
2017-10-25,AAPL,36.431053161621094
2017-10-26,AAPL,36.66397476196289
2017-10-27,AAPL,37.97765350341797
2017-10-30,AAPL,38.83246994018555
2017-10-31,AAPL,39.37282943725586
2017-11-01,AAPL,38.87206268310547
2017-11-02,AAPL,39.15621566772461
2017-11-03,AAPL,40.17875289916992
2017-11-06,AAPL,40.58635711669922
2017-11-07,AAPL,40.716793060302734
2017-11-08,AAPL,41.04986572265625
2017-11-09,AAPL,40.96601867675781
2017-11-10,AAPL,40.830440521240234
2017-11-13,AAPL,40.66679763793945
2017-11-14,AAPL,40.05201721191406
2017-11-15,AAPL,39.52372360229492
2017-11-16,AAPL,39.995914459228516
2017-11-17,AAPL,39.77383804321289
2017-11-20,AAPL,39.734100341796875
2017-11-21,AAPL,40.47279357910156
2017-11-22,AAPL,40.89822769165039
2017-11-24,AAPL,40.90055465698242
2017-11-27,AAPL,40.69485092163086
2017-11-28,AAPL,40.4564208984375
2017-11-29,AAPL,39.617225646972656
2017-11-30,AAPL,40.171241760253906
2017-12-01,AAPL,39.984230041503906
2017-12-04,AAPL,39.69203186035156
2017-12-05,AAPL,39.65463638305664
2017-12-06,AAPL,39.507362365722656
2017-12-07,AAPL,39.579833984375
2017-12-08,AAPL,39.591522216796875
2017-12-11,AAPL,40.36290740966797
2017-12-12,AAPL,40.13618087768555
2017-12-13,AAPL,40.2694206237793
2017-12-14,AAPL,40.257728576660156
2017-12-15,AAPL,40.66679763793945
2017-12-18,AAPL,41.2395133972168
2017-12-19,AAPL,40.80004119873047
2017-12-20,AAPL,40.755638122558594
2017-12-21,AAPL,40.9099006652832
2017-12-22,AAPL,40.9099006652832
2017-12-26,AAPL,39.87203598022461
2017-12-27,AAPL,39.8790397644043
2017-12-28,AAPL,39.991241455078125
2017-12-29,AAPL,39.55878829956055
2018-01-02,AAPL,40.26706314086914
2018-01-03,AAPL,40.26007080078125
2018-01-04,AAPL,40.44706726074219
2018-01-05,AAPL,40.907569885253906
2018-01-08,AAPL,40.755638122558594
2018-01-09,AAPL,40.75095748901367
2018-01-10,AAPL,40.74161148071289
2018-01-11,AAPL,40.973026275634766
2018-01-12,AAPL,41.39613342285156
2018-01-16,AAPL,41.18574523925781
2018-01-17,AAPL,41.8659782409668
2018-01-18,AAPL,41.90336608886719
2018-01-19,AAPL,41.71637725830078
2018-01-22,AAPL,41.375091552734375
2018-01-23,AAPL,41.38444137573242
2018-01-24,AAPL,40.72523880004883
2018-01-25,AAPL,39.99825668334961
2018-01-26,AAPL,40.09176254272461
2018-01-29,AAPL,39.26192855834961
2018-01-30,AAPL,39.030494689941406
2018-01-31,AAPL,39.138023376464844
2018-02-01,AAPL,39.2198371887207
2018-02-02,AAPL,37.51809310913086
2018-02-05,AAPL,36.58072280883789
2018-02-06,AAPL,38.109500885009766
2018-02-07,AAPL,37.293678283691406
2018-02-08,AAPL,36.26749038696289
2018-02-09,AAPL,36.711090087890625
2018-02-12,AAPL,38.18976974487305
2018-02-13,AAPL,38.57234191894531
2018-02-14,AAPL,39.28351593017578
2018-02-15,AAPL,40.602596282958984
2018-02-16,AAPL,40.47114562988281
2018-02-20,AAPL,40.33502197265625
2018-02-21,AAPL,40.15195083618164
2018-02-22,AAPL,40.48757553100586
2018-02-23,AAPL,41.19171142578125
2018-02-26,AAPL,42.00614929199219
2018-02-27,AAPL,41.870018005371094
2018-02-28,AAPL,41.80664825439453
2018-03-01,AAPL,41.07435989379883
2018-03-02,AAPL,41.35835266113281
2018-03-05,AAPL,41.501529693603516
2018-03-06,AAPL,41.46632766723633
2018-03-07,AAPL,41.081398010253906
2018-03-08,AAPL,41.52969741821289
2018-03-09,AAPL,42.243221282958984
2018-03-12,AAPL,42.65161895751953
2018-03-13,AAPL,42.240867614746094
2018-03-14,AAPL,41.881771087646484
2018-03-15,AAPL,41.931053161621094
2018-03-16,AAPL,41.78318405151367
2018-03-19,AAPL,41.144771575927734
2018-03-20,AAPL,41.13068771362305
2018-03-21,AAPL,40.19890213012695
2018-03-22,AAPL,39.630882263183594
2018-03-23,AAPL,38.713172912597656
2018-03-26,AAPL,40.550960540771484
2018-03-27,AAPL,39.51118469238281
2018-03-28,AAPL,39.074615478515625
2018-03-29,AAPL,39.3797492980957
2018-04-02,AAPL,39.12157440185547
2018-04-03,AAPL,39.522926330566406
2018-04-04,AAPL,40.278690338134766
2018-04-05,AAPL,40.55799865722656
2018-04-06,AAPL,39.52056884765625
2018-04-09,AAPL,39.91253662109375
2018-04-10,AAPL,40.663612365722656
2018-04-11,AAPL,40.4734992980957
2018-04-12,AAPL,40.87250900268555
2018-04-13,AAPL,41.01097869873047
2018-04-16,AAPL,41.266822814941406
2018-04-17,AAPL,41.83482360839844
2018-04-18,AAPL,41.740936279296875
2018-04-19,AAPL,40.55799865722656
2018-04-20,AAPL,38.896236419677734
2018-04-23,AAPL,38.78358459472656
2018-04-24,AAPL,38.243743896484375
2018-04-25,AAPL,38.41038513183594
2018-04-26,AAPL,38.5441780090332
2018-04-27,AAPL,38.09821701049805
2018-04-30,AAPL,38.788265228271484
2018-05-01,AAPL,39.68956756591797
2018-05-02,AAPL,41.442867279052734
2018-05-03,AAPL,41.5179557800293
2018-05-04,AAPL,43.14685821533203
2018-05-07,AAPL,43.459022521972656
2018-05-08,AAPL,43.667911529541016
2018-05-09,AAPL,43.97537612915039
2018-05-10,AAPL,44.60441207885742
2018-05-11,AAPL,44.43476486206055
2018-05-14,AAPL,44.331092834472656
2018-05-15,AAPL,43.928184509277344
2018-05-16,AAPL,44.338157653808594
2018-05-17,AAPL,44.05778121948242
2018-05-18,AAPL,43.89755630493164
2018-05-21,AAPL,44.20856857299805
2018-05-22,AAPL,44.09783172607422
2018-05-23,AAPL,44.38056564331055
2018-05-24,AAPL,44.331092834472656
2018-05-25,AAPL,44.432411193847656
2018-05-29,AAPL,44.272178649902344
2018-05-30,AAPL,44.17793655395508
2018-05-31,AAPL,44.02949905395508
2018-06-01,AAPL,44.82353591918945
2018-06-04,AAPL,45.19816207885742
2018-06-05,AAPL,45.546871185302734
2018-06-06,AAPL,45.70473098754883
2018-06-07,AAPL,45.58221435546875
2018-06-08,AAPL,45.16752243041992
2018-06-11,AAPL,45.056785583496094
2018-06-12,AAPL,45.30417251586914
2018-06-13,AAPL,44.93190383911133
2018-06-14,AAPL,44.955482482910156
2018-06-15,AAPL,44.4936637878418
2018-06-18,AAPL,44.47011184692383
2018-06-19,AAPL,43.751468658447266
2018-06-20,AAPL,43.94232177734375
2018-06-21,AAPL,43.69728088378906
2018-06-22,AAPL,43.57004928588867
2018-06-25,AAPL,42.922119140625
2018-06-26,AAPL,43.454593658447266
2018-06-27,AAPL,43.3909797668457
2018-06-28,AAPL,43.70671081542969
2018-06-29,AAPL,43.61483383178711
2018-07-02,AAPL,44.1025390625
2018-07-03,AAPL,43.334434509277344
2018-07-05,AAPL,43.68315124511719
2018-07-06,AAPL,44.28868103027344
2018-07-09,AAPL,44.90363311767578
2018-07-10,AAPL,44.84944152832031
2018-07-11,AAPL,44.26748275756836
2018-07-12,AAPL,45.009666442871094
2018-07-13,AAPL,45.080345153808594
2018-07-16,AAPL,44.98139190673828
2018-07-17,AAPL,45.10862731933594
2018-07-18,AAPL,44.86121368408203
2018-07-19,AAPL,45.209938049316406
2018-07-20,AAPL,45.10626220703125
2018-07-23,AAPL,45.14633560180664
2018-07-24,AAPL,45.47382736206055
2018-07-25,AAPL,45.90264129638672
2018-07-26,AAPL,45.7589111328125
2018-07-27,AAPL,44.997886657714844
2018-07-30,AAPL,44.74577331542969
2018-07-31,AAPL,44.83530807495117
2018-08-01,AAPL,47.4765625
2018-08-02,AAPL,48.86433410644531
2018-08-03,AAPL,49.00571823120117
2018-08-06,AAPL,49.26016616821289
2018-08-07,AAPL,48.79835891723633
2018-08-08,AAPL,48.83133316040039
2018-08-09,AAPL,49.21541213989258
2018-08-10,AAPL,49.068817138671875
2018-08-13,AAPL,49.38563537597656
2018-08-14,AAPL,49.593719482421875
2018-08-15,AAPL,49.70956802368164
2018-08-16,AAPL,50.437808990478516
2018-08-17,AAPL,51.44504928588867
2018-08-20,AAPL,50.94378662109375
2018-08-21,AAPL,50.84449768066406
2018-08-22,AAPL,50.84685516357422
2018-08-23,AAPL,50.950897216796875
2018-08-24,AAPL,51.10930252075195
2018-08-27,AAPL,51.530174255371094
2018-08-28,AAPL,51.946311950683594
2018-08-29,AAPL,52.72184371948242
2018-08-30,AAPL,53.206546783447266
2018-08-31,AAPL,53.82130432128906
2018-09-04,AAPL,53.993892669677734
2018-09-05,AAPL,53.6416015625
2018-09-06,AAPL,52.750221252441406
2018-09-07,AAPL,52.324623107910156
2018-09-10,AAPL,51.622371673583984
2018-09-11,AAPL,52.92754364013672
2018-09-12,AAPL,52.270240783691406
2018-09-13,AAPL,53.5328369140625
2018-09-14,AAPL,52.925174713134766
2018-09-17,AAPL,51.5159912109375
2018-09-18,AAPL,51.601104736328125
2018-09-19,AAPL,51.6318473815918
2018-09-20,AAPL,52.02432632446289
2018-09-21,AAPL,51.463966369628906
2018-09-24,AAPL,52.20402526855469
2018-09-25,AAPL,52.535057067871094
2018-09-26,AAPL,52.11655044555664
2018-09-27,AAPL,53.1876335144043
2018-09-28,AAPL,53.37442398071289
2018-10-01,AAPL,53.73381042480469
2018-10-02,AAPL,54.21143341064453
2018-10-03,AAPL,54.87111282348633
2018-10-04,AAPL,53.906410217285156
2018-10-05,AAPL,53.031585693359375
2018-10-08,AAPL,52.908634185791016
2018-10-09,AAPL,53.6416015625
2018-10-10,AAPL,51.15658950805664
2018-10-11,AAPL,50.70499038696289
2018-10-12,AAPL,52.516136169433594
2018-10-15,AAPL,51.39303970336914
2018-10-16,AAPL,52.52558135986328
2018-10-17,AAPL,52.29861068725586
2018-10-18,AAPL,51.076202392578125
2018-10-19,AAPL,51.85409164428711
2018-10-22,AAPL,52.170921325683594
2018-10-23,AAPL,52.662723541259766
2018-10-24,AAPL,50.85630416870117
2018-10-25,AAPL,51.96996307373047
2018-10-26,AAPL,51.14241027832031
2018-10-29,AAPL,50.18244934082031
2018-10-30,AAPL,50.43307876586914
2018-10-31,AAPL,51.74769973754883
2018-11-01,AAPL,52.54214096069336
2018-11-02,AAPL,49.05698776245117
2018-11-05,AAPL,47.66434860229492
2018-11-06,AAPL,48.179786682128906
2018-11-07,AAPL,49.64100646972656
2018-11-08,AAPL,49.46779251098633
2018-11-09,AAPL,48.513980865478516
2018-11-12,AAPL,46.07012939453125
2018-11-13,AAPL,45.60982894897461
2018-11-14,AAPL,44.32147979736328
2018-11-15,AAPL,45.415287017822266
2018-11-16,AAPL,45.91828918457031
2018-11-19,AAPL,44.098445892333984
2018-11-20,AAPL,41.99151611328125
2018-11-21,AAPL,41.944053649902344
2018-11-23,AAPL,40.87873077392578
2018-11-26,AAPL,41.43156814575195
2018-11-27,AAPL,41.34140396118164
2018-11-28,AAPL,42.931095123291016
2018-11-29,AAPL,42.60128402709961
2018-11-30,AAPL,42.37114334106445
2018-12-03,AAPL,43.85169219970703
2018-12-04,AAPL,41.922706604003906
2018-12-06,AAPL,41.45529556274414
2018-12-07,AAPL,39.97712326049805
2018-12-10,AAPL,40.240482330322266
2018-12-11,AAPL,40.010337829589844
2018-12-12,AAPL,40.121849060058594
2018-12-13,AAPL,40.56079864501953
2018-12-14,AAPL,39.26294708251953
2018-12-17,AAPL,38.89755630493164
2018-12-18,AAPL,39.402931213378906
2018-12-19,AAPL,38.173885345458984
2018-12-20,AAPL,37.21057891845703
2018-12-21,AAPL,35.76325225830078
2018-12-24,AAPL,34.83790969848633
2018-12-26,AAPL,37.291255950927734
2018-12-27,AAPL,37.04924392700195
2018-12-28,AAPL,37.068214416503906
2018-12-31,AAPL,37.4265022277832
2019-01-02,AAPL,37.46919631958008
2019-01-03,AAPL,33.736995697021484
2019-01-04,AAPL,35.17720031738281
2019-01-07,AAPL,35.098907470703125
2019-01-08,AAPL,35.76800537109375
2019-01-09,AAPL,36.37540054321289
2019-01-10,AAPL,36.491668701171875
2019-01-11,AAPL,36.13338851928711
2019-01-14,AAPL,35.590049743652344
2019-01-15,AAPL,36.31846237182617
2019-01-16,AAPL,36.762142181396484
2019-01-17,AAPL,36.980430603027344
2019-01-18,AAPL,37.20820999145508
2019-01-22,AAPL,36.37303161621094
2019-01-23,AAPL,36.520137786865234
2019-01-24,AAPL,36.23066711425781
2019-01-25,AAPL,37.431251525878906
2019-01-28,AAPL,37.084835052490234
2019-01-29,AAPL,36.70045852661133
2019-01-30,AAPL,39.20836639404297
2019-01-31,AAPL,39.490718841552734
2019-02-01,AAPL,39.509700775146484
2019-02-04,AAPL,40.63197708129883
2019-02-05,AAPL,41.327171325683594
2019-02-06,AAPL,41.34140396118164
2019-02-07,AAPL,40.55841827392578
2019-02-08,AAPL,40.606082916259766
2019-02-11,AAPL,40.3725471496582
2019-02-12,AAPL,40.720455169677734
2019-02-13,AAPL,40.551265716552734
2019-02-14,AAPL,40.699005126953125
2019-02-15,AAPL,40.608463287353516
2019-02-19,AAPL,40.72998046875
2019-02-20,AAPL,40.992103576660156
2019-02-21,AAPL,40.7609748840332
2019-02-22,AAPL,41.21609115600586
2019-02-25,AAPL,41.51633071899414
2019-02-26,AAPL,41.5401496887207
2019-02-27,AAPL,41.6688346862793
2019-02-28,AAPL,41.25896453857422
2019-03-01,AAPL,41.692665100097656
2019-03-04,AAPL,41.9023551940918
2019-03-05,AAPL,41.82609176635742
2019-03-06,AAPL,41.58543014526367
2019-03-07,AAPL,41.10409164428711
2019-03-08,AAPL,41.2017936706543
2019-03-11,AAPL,42.629112243652344
2019-03-12,AAPL,43.10806655883789
2019-03-13,AAPL,43.298702239990234
2019-03-14,AAPL,43.78002166748047
2019-03-15,AAPL,44.34953308105469
2019-03-18,AAPL,44.80226516723633
2019-03-19,AAPL,44.447227478027344
2019-03-20,AAPL,44.835628509521484
2019-03-21,AAPL,46.48694610595703
2019-03-22,AAPL,45.524269104003906
2019-03-25,AAPL,44.973838806152344
2019-03-26,AAPL,44.509185791015625
2019-03-27,AAPL,44.90950012207031
2019-03-28,AAPL,44.96907424926758
2019-03-29,AAPL,45.26215744018555
2019-04-01,AAPL,45.56955337524414
2019-04-02,AAPL,46.23197555541992
2019-04-03,AAPL,46.548885345458984
2019-04-04,AAPL,46.62990951538086
2019-04-05,AAPL,46.942073822021484
2019-04-08,AAPL,47.68074417114258
2019-04-09,AAPL,47.53778076171875
2019-04-10,AAPL,47.804656982421875
2019-04-11,AAPL,47.406715393066406
2019-04-12,AAPL,47.38764953613281
2019-04-15,AAPL,47.473445892333984
2019-04-16,AAPL,47.478206634521484
2019-04-17,AAPL,48.402748107910156
2019-04-18,AAPL,48.576698303222656
2019-04-22,AAPL,48.736351013183594
2019-04-23,AAPL,49.43928909301758
2019-04-24,AAPL,49.363037109375
2019-04-25,AAPL,48.915061950683594
2019-04-26,AAPL,48.681549072265625
2019-04-29,AAPL,48.755409240722656
2019-04-30,AAPL,47.81656265258789
2019-05-01,AAPL,50.16366958618164
2019-05-02,AAPL,49.83722686767578
2019-05-03,AAPL,50.45676803588867
2019-05-06,AAPL,49.677574157714844
2019-05-07,AAPL,48.33841323852539
2019-05-08,AAPL,48.34794235229492
2019-05-09,AAPL,47.82847595214844
2019-05-10,AAPL,47.1658935546875
2019-05-13,AAPL,44.42463684082031
2019-05-14,AAPL,45.12788772583008
2019-05-15,AAPL,45.66848373413086
2019-05-16,AAPL,45.46756362915039
2019-05-17,AAPL,45.209232330322266
2019-05-20,AAPL,43.795528411865234
2019-05-21,AAPL,44.635135650634766
2019-05-22,AAPL,43.72138595581055
2019-05-23,AAPL,42.975067138671875
2019-05-24,AAPL,42.810028076171875
2019-05-28,AAPL,42.633018493652344
2019-05-29,AAPL,42.4296989440918
2019-05-30,AAPL,42.64975357055664
2019-05-31,AAPL,41.87712860107422
2019-06-03,AAPL,41.453739166259766
2019-06-04,AAPL,42.970279693603516
2019-06-05,AAPL,43.663970947265625
2019-06-06,AAPL,44.30503845214844
2019-06-07,AAPL,45.48429870605469
2019-06-10,AAPL,46.0655632019043
2019-06-11,AAPL,46.5989875793457
2019-06-12,AAPL,46.45067596435547
2019-06-13,AAPL,46.44110107421875
2019-06-14,AAPL,46.103843688964844
2019-06-17,AAPL,46.3789176940918
2019-06-18,AAPL,47.46967697143555
2019-06-19,AAPL,47.3309440612793
2019-06-20,AAPL,47.711273193359375
2019-06-21,AAPL,47.548622131347656
2019-06-24,AAPL,47.50077438354492
2019-06-25,AAPL,46.78077697753906
2019-06-26,AAPL,47.792606353759766
2019-06-27,AAPL,47.778255462646484
2019-06-28,AAPL,47.3428955078125
2019-07-01,AAPL,48.21120834350586
2019-07-02,AAPL,48.49346923828125
2019-07-03,AAPL,48.895328521728516
2019-07-05,AAPL,48.85226821899414
2019-07-08,AAPL,47.845237731933594
2019-07-09,AAPL,48.13705062866211
2019-07-10,AAPL,48.61305236816406
2019-07-11,AAPL,48.2590446472168
2019-07-12,AAPL,48.62980651855469
2019-07-15,AAPL,49.0866813659668
2019-07-16,AAPL,48.91686248779297
2019-07-17,AAPL,48.64177703857422
2019-07-18,AAPL,49.194332122802734
2019-07-19,AAPL,48.459983825683594
2019-07-22,AAPL,49.56748580932617
2019-07-23,AAPL,49.954994201660156
2019-07-24,AAPL,49.91432571411133
2019-07-25,AAPL,49.51964569091797
2019-07-26,AAPL,49.69186782836914
2019-07-29,AAPL,50.15592956542969
2019-07-30,AAPL,49.94063186645508
2019-07-31,AAPL,50.95964431762695
2019-08-01,AAPL,49.85691452026367
2019-08-02,AAPL,48.802040100097656
2019-08-05,AAPL,46.24736022949219
2019-08-06,AAPL,47.12284851074219
2019-08-07,AAPL,47.61081314086914
2019-08-08,AAPL,48.66090774536133
2019-08-09,AAPL,48.25992202758789
2019-08-12,AAPL,48.13746643066406
2019-08-13,AAPL,50.17601776123047
2019-08-14,AAPL,48.68252182006836
2019-08-15,AAPL,48.440006256103516
2019-08-16,AAPL,49.58293151855469
2019-08-19,AAPL,50.50735092163086
2019-08-20,AAPL,50.509761810302734
2019-08-21,AAPL,51.05722427368164
2019-08-22,AAPL,51.013999938964844
2019-08-23,AAPL,48.656089782714844
2019-08-26,AAPL,49.58053970336914
2019-08-27,AAPL,49.02107620239258
2019-08-28,AAPL,49.35002517700195
2019-08-29,AAPL,50.18561553955078
2019-08-30,AAPL,50.120792388916016
2019-09-03,AAPL,49.39084243774414
2019-09-04,AAPL,50.228824615478516
2019-09-05,AAPL,51.210880279541016
2019-09-06,AAPL,51.20608901977539
2019-09-09,AAPL,51.42458724975586
2019-09-10,AAPL,52.03206253051758
2019-09-11,AAPL,53.68642807006836
2019-09-12,AAPL,53.566375732421875
2019-09-13,AAPL,52.5242919921875
2019-09-16,AAPL,52.8004150390625
2019-09-17,AAPL,52.99251174926758
2019-09-18,AAPL,53.48954391479492
2019-09-19,AAPL,53.05493927001953
2019-09-20,AAPL,52.27938461303711
2019-09-23,AAPL,52.51709747314453
2019-09-24,AAPL,52.267372131347656
2019-09-25,AAPL,53.071746826171875
2019-09-26,AAPL,52.79802703857422
2019-09-27,AAPL,52.54110336303711
2019-09-30,AAPL,53.777671813964844
2019-10-01,AAPL,53.92654037475586
2019-10-02,AAPL,52.57470703125
2019-10-03,AAPL,53.02132034301758
2019-10-04,AAPL,54.507606506347656
2019-10-07,AAPL,54.51961135864258
2019-10-08,AAPL,53.88092041015625
2019-10-09,AAPL,54.512413024902344
2019-10-10,AAPL,55.24714660644531
2019-10-11,AAPL,56.716636657714844
