ticker,per_B_0,per_B_1,ratio_post_pre
AAPL,0.9310761789600968,0.3276378945988893,0.3518916088743915
AMZN,3.540009892021362,0.4096762154896893,0.11572742110496259
AVGO,0.20128824476650564,0.1821991436640248,0.9051653457228751
GOOGL,22.403142933675333,1.9145810190280683,0.08546037601492787
META,12.99361693586158,0.27418544075309603,0.021101548714766338
MSFT,18.491347464593805,3.4307625037839293,0.18553339665229704
NVDA,17.537359515870076,2.7309181415929205,0.1557200295244921
TSLA,0.725689404934688,NA,NA
